,Edge 1,Edge 2,Edge 3,Edge 4,Edge 5,Edge 6,Edge 7,Edge 8,Edge 9,Edge 10,Edge 11,Edge 12,Edge 13,Edge 14
19027,75080000,48720000,0,0,187000000,0,0,30948000,29700000,171900000,41340000,419920000,401700000,354900000
19028,72432000,194700000,584400000,101520000,714290000,1563300000,1746100000,227030000,139260000,0,0,169000000,0,0
19029,76600000,185200000,576300000,107490000,825870000,1512200000,1627000000,248630000,145230000,0,0,233000000,0,0
19030,38180000,69100000,154700000,57550000,358640000,383800000,344500000,96550000,63070000,0,0,117000000,0,0
19031,150010000,81060000,0,0,144000000,0,0,40000000,123300000,389200000,49400000,510310000,1150800000,1330200000
19032,310240000,182090000,0,0,291000000,0,0,101860000,213200000,707700000,138740000,925680000,1706200000,1839700000
19033,167640000,110060000,0,0,235000000,0,0,63288000,100500000,382000000,92620000,624680000,842900000,824500000
19034,64628000,182500000,503600000,95070000,530430000,1314000000,1491700000,199760000,126840000,0,0,100000000,0,0
19035,85160000,208200000,673300000,117860000,916920000,1753400000,1896600000,278460000,162340000,0,0,252000000,0,0
19036,49390000,106100000,266700000,72950000,513010000,714900000,719200000,141010000,87250000,0,0,159000000,0,0
19037,93090000,45790000,0,0,85000000,0,0,18720000,85200000,278800000,20520000,324060000,883400000,1057000000
19038,310660000,180550000,0,0,293000000,0,0,99750000,214500000,716800000,132690000,943380000,1784300000,1946200000
19039,232190000,147740000,0,0,263000000,0,0,84449000,148800000,521600000,123900000,747800000,1128600000,1140000000
19040,39777000,126100000,278200000,63730000,203480000,651300000,775000000,122970000,80160000,0,0,15710000,0,0
19041,79132000,202200000,678500000,106160000,904770000,1861000000,2064000000,257190000,150950000,0,0,240000000,0,0
19042,68430000,162600000,462300000,99300000,736960000,1203200000,1241900000,219060000,129580000,0,0,220000000,0,0
19043,32200000,3200000,0,12550000,63400000,0,0,2040000,35100000,124300000,0,131400000,468900000,618000000
19044,281530000,162580000,0,0,269000000,0,0,87270000,201100000,674200000,113510000,887460000,1757400000,1943100000
19045,283180000,174570000,0,0,279000000,0,0,99905000,187800000,637500000,144130000,843210000,1391500000,1432800000
19046,32090000,116400000,261000000,48520000,204700000,651600000,782500000,105780000,65700000,0,0,46940000,0,0
19047,87995000,220200000,730200000,120230000,949970000,1924400000,2120600000,287540000,168150000,0,0,253000000,0,0
19048,63610000,151500000,426300000,91760000,699170000,1164400000,1239400000,198350000,118480000,0,0,206000000,0,0
19049,17650000,500000,0,28900000,91260000,0,0,17280000,19580000,44800000,0,66000000,239600000,369400000
19050,275790000,157320000,0,0,274000000,0,0,82700000,201600000,679300000,105100000,907110000,1848100000,2067600000
19051,348120000,209620000,0,0,329000000,0,0,120442000,232900000,781100000,170920000,1008410000,1732700000,1814700000
19052,59950000,34230000,0,0,228000000,0,0,29543000,17000000,139800000,27390000,487830000,400100000,319200000
19053,87775000,225500000,707600000,115460000,871110000,1925600000,2157100000,263600000,160620000,0,0,210000000,0,0
19054,91970000,227400000,709200000,129930000,1004200000,1840300000,1948300000,303180000,177240000,0,0,283000000,0,0
19055,40210000,59500000,112600000,61340000,335350000,219400000,128000000,89710000,62530000,0,0,115000000,0,0
19056,212740000,118440000,0,0,200000000,0,0,59280000,164200000,544300000,74730000,699580000,1538500000,1755600000
19057,354500000,210770000,0,0,327000000,0,0,120285000,241700000,804800000,166970000,1024760000,1837500000,1941400000
19058,101450000,64640000,0,0,231000000,0,0,42557000,40700000,240400000,53430000,541340000,582100000,520300000
19059,82392000,219000000,652100000,112730000,775410000,1756300000,1971700000,248390000,154480000,0,0,177000000,0,0
19060,93970000,238500000,764000000,132070000,1059420000,2027800000,2179300000,314480000,183640000,0,0,293000000,0,0
19061,48990000,93300000,206400000,73980000,472610000,516500000,464800000,128670000,83190000,0,0,155000000,0,0
19062,163500000,85900000,0,0,159000000,0,0,37660000,134400000,459600000,46310000,568100000,1385800000,1615900000
19063,373760000,218660000,0,0,344000000,0,0,123949000,254700000,858200000,166410000,1094940000,2039500000,2195400000
19064,208540000,137600000,0,0,294000000,0,0,77832000,124700000,473100000,115000000,779480000,1069800000,1055800000
19065,67602000,202000000,565600000,104810000,552710000,1492300000,1714300000,214520000,141550000,0,0,87000000,0,0
19066,99799000,245000000,794200000,139680000,1068000000,2038200000,2188800000,329310000,191580000,0,0,293000000,0,0
19067,56460000,123700000,316500000,82260000,598820000,850500000,851700000,162420000,100140000,0,0,184000000,0,0
19068,112180000,55760000,0,0,97400000,0,0,21680000,100300000,340300000,24720000,376210000,1052800000,1253400000
19069,332390000,193760000,0,0,308000000,0,0,107980000,227500000,763300000,144660000,986390000,1853900000,2009700000
19070,195290000,127680000,0,0,249000000,0,0,71446000,115400000,440000000,108480000,669890000,930000000,907800000
19071,71666000,205000000,570100000,106180000,602920000,1475000000,1671400000,227710000,142060000,0,0,117000000,0,0
19072,85760000,209400000,674700000,118580000,924270000,1769600000,1925600000,279040000,163090000,0,0,255000000,0,0
19073,53090000,125800000,331100000,78910000,602660000,932800000,968000000,161440000,99270000,0,0,183000000,0,0
19074,73880000,30230000,0,0,84920000,0,0,10680000,70500000,256900000,5250000,292960000,875000000,1071800000
19075,331330000,190960000,0,0,323000000,0,0,104750000,230100000,783500000,135020000,1035230000,2009000000,2211900000
19076,311050000,193520000,0,0,313000000,0,0,109907000,204600000,691800000,161620000,930380000,1493700000,1529600000
19077,35207000,128800000,287600000,56850000,222400000,699000000,850800000,118490000,75280000,0,0,62920000,0,0
19078,97290000,240700000,800700000,132790000,1035530000,2073300000,2258700000,316310000,184590000,0,0,276000000,0,0
19079,64510000,149300000,416300000,92070000,694980000,1121100000,1178800000,196730000,117640000,0,0,205000000,0,0
19080,24050000,280000,0,14350000,67810000,0,0,870000,27800000,116800000,0,115900000,434000000,580200000
19081,300650000,173690000,0,0,286000000,0,0,93380000,214600000,720100000,121460000,942760000,1868700000,2057800000
19082,297290000,183910000,0,0,297000000,0,0,105249000,196800000,666700000,152360000,890370000,1457900000,1502400000
19083,13626000,80200000,143800000,28820000,144600000,381200000,525200000,53930000,39620000,0,0,106520000,0,0
19084,105713000,266900000,886300000,144500000,1124600000,2300500000,2501400000,345270000,201760000,0,0,296000000,0,0
19085,70470000,168200000,470700000,101130000,775510000,1292400000,1379400000,218790000,130870000,0,0,228000000,0,0
19086,26940000,23000000,9400000,42260000,164130000,0,0,43960000,36740000,0,0,64000000,79400000,201800000
19087,243270000,137180000,0,0,242000000,0,0,69900000,181000000,608600000,89440000,812130000,1696800000,1919200000
19088,346920000,206270000,0,0,326000000,0,0,118129000,234000000,783100000,164790000,1007120000,1778000000,1877600000
19089,49410000,34660000,0,0,180000000,0,0,22190000,5300000,93000000,32090000,367340000,197100000,109300000
19090,88299000,229300000,723100000,124920000,884340000,1867600000,2059200000,285280000,170940000,0,0,219000000,0,0
19091,73420000,171800000,522900000,102520000,778430000,1368600000,1464000000,231070000,135790000,0,0,224000000,0,0
19092,30350000,44100000,87500000,46470000,262120000,182300000,113200000,67210000,46760000,0,0,89000000,0,0
